date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:29:20	452/452	---M-Z	200	added ('OK')	application/javascript	etag:%22dc3de41abbb5d61:0%22	https://www.friends2support.org/shortfilm/video-gallery_files/global.min.js	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/shortfilm/video-gallery_files/global.min.js	(from https://www.friends2support.org/shortfilm/gallery-video.html)
19:29:20	2513/2513	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Jan%202025%2013:59:20%20GMT	https://www.friends2support.org/inner/news/AppleWebKit/	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/news/AppleWebKit/index.html	(from https://www.friends2support.org/ScriptResource.axd?d=NTdUqi4NMkFWtXWYK5xa1fKm_M1-Az1LDM2qQ5RPuAoJ56I5pE0mhRtUAAL42AU-dd5oHzanROWirCvTFqh_uWl2GLgKcNoRrYIVVWd_xPiCwLd9N_DxYtjdL0VH1vnuONI7RxBY1pJ3ARsbuVGIFg2&t=ffffffffec54f2d7)
19:29:21	2513/2513	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Jan%202025%2013:59:20%20GMT	https://www.friends2support.org/inner/news/Opera/	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/news/Opera/index.html	(from https://www.friends2support.org/ScriptResource.axd?d=NTdUqi4NMkFWtXWYK5xa1fKm_M1-Az1LDM2qQ5RPuAoJ56I5pE0mhRtUAAL42AU-dd5oHzanROWirCvTFqh_uWl2GLgKcNoRrYIVVWd_xPiCwLd9N_DxYtjdL0VH1vnuONI7RxBY1pJ3ARsbuVGIFg2&t=ffffffffec54f2d7)
19:29:21	2513/2513	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Jan%202025%2013:59:20%20GMT	https://www.friends2support.org/inner/news/Firefox/	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/news/Firefox/index.html	(from https://www.friends2support.org/ScriptResource.axd?d=NTdUqi4NMkFWtXWYK5xa1fKm_M1-Az1LDM2qQ5RPuAoJ56I5pE0mhRtUAAL42AU-dd5oHzanROWirCvTFqh_uWl2GLgKcNoRrYIVVWd_xPiCwLd9N_DxYtjdL0VH1vnuONI7RxBY1pJ3ARsbuVGIFg2&t=ffffffffec54f2d7)
19:29:21	1575/1575	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Jan%202025%2013:59:20%20GMT	https://www.friends2support.org/inner/news/MicrosoftAjaxWebForms.js	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/news/MicrosoftAjaxWebForms.97.delayed	(from https://www.friends2support.org/ScriptResource.axd?d=M264T1GmSGqaKB-QUcLKM8j3Q0W0bU4-b6dnoUZCPQ7snneR0tScjfxEg0aW2NFW31WzyA5h8JMkn5-geFIkPhbxtosmwBThZf_3OOfxzBscPHsCaE2OBn00JoQsvDiJYceMNeiG9ikWNyiIGnjJag2&t=ffffffffec54f2d7)
19:29:21	1575/1575	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Jan%202025%2013:59:21%20GMT	https://www.friends2support.org/inner/news/MicrosoftAjaxSerialization.js	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/news/MicrosoftAjaxSerialization.js	(from https://www.friends2support.org/ScriptResource.axd?d=M264T1GmSGqaKB-QUcLKM8j3Q0W0bU4-b6dnoUZCPQ7snneR0tScjfxEg0aW2NFW31WzyA5h8JMkn5-geFIkPhbxtosmwBThZf_3OOfxzBscPHsCaE2OBn00JoQsvDiJYceMNeiG9ikWNyiIGnjJag2&t=ffffffffec54f2d7)
19:29:22	1575/1575	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Jan%202025%2013:59:22%20GMT	https://www.friends2support.org/inner/news/MicrosoftAjaxNetwork.js	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/news/MicrosoftAjaxNetwork.js	(from https://www.friends2support.org/ScriptResource.axd?d=M264T1GmSGqaKB-QUcLKM8j3Q0W0bU4-b6dnoUZCPQ7snneR0tScjfxEg0aW2NFW31WzyA5h8JMkn5-geFIkPhbxtosmwBThZf_3OOfxzBscPHsCaE2OBn00JoQsvDiJYceMNeiG9ikWNyiIGnjJag2&t=ffffffffec54f2d7)
19:29:22	3274/3274	---M--	200	added ('OK')	image/gif	etag:%2216911a8fd46d31:0%22	https://www.friends2support.org/imgs/search_bg_t.gif	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/search_bg_t.gif	(from https://www.friends2support.org/inner/news/searchresult.aspx)
19:29:22	56/56	---M--	200	added ('OK')	image/gif	etag:%22f8f687a7fd46d31:0%22	https://www.friends2support.org/imgs/search_bg_m.gif	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/search_bg_m.gif	(from https://www.friends2support.org/inner/news/searchresult.aspx)
19:29:23	395/395	---M--	200	added ('OK')	image/gif	etag:%22c15defa6fd46d31:0%22	https://www.friends2support.org/imgs/search_bg_b.gif	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/search_bg_b.gif	(from https://www.friends2support.org/inner/news/searchresult.aspx)
19:29:24	54520/54520	---M--	200	added ('OK')	image/gif	etag:%22dca7c811fe46d31:0%22	https://www.friends2support.org/inner/NGO/imgs/top_band.gif	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/NGO/imgs/top_band.gif	(from https://www.friends2support.org/inner/NGO/default_NGO.aspx)
19:29:24	410/410	---M--	200	added ('OK')	image/gif	etag:%222b628410fe46d31:0%22	https://www.friends2support.org/inner/NGO/imgs/left_search_panel.gif	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/NGO/imgs/left_search_panel.gif	(from https://www.friends2support.org/inner/NGO/default_NGO.aspx)
19:29:25	5009/5009	---M--	200	added ('OK')	image/gif	etag:%225461a310fe46d31:0%22	https://www.friends2support.org/inner/NGO/imgs/find_ngo.gif	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/NGO/imgs/find_ngo.gif	(from https://www.friends2support.org/inner/NGO/default_NGO.aspx)
19:29:25	20711/20711	---M--	200	added ('OK')	image/gif	etag:%222338f910fe46d31:0%22	https://www.friends2support.org/inner/NGO/imgs/find_ngo1.gif	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/NGO/imgs/find_ngo1.gif	(from https://www.friends2support.org/inner/NGO/default_NGO.aspx)
19:29:26	191/191	---M--	200	added ('OK')	image/gif	etag:%228f73d510fe46d31:0%22	https://www.friends2support.org/inner/NGO/imgs/bg_step1.gif	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/NGO/imgs/bg_step1.gif	(from https://www.friends2support.org/inner/NGO/default_NGO.aspx)
19:29:27	58385/58385	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jan%202025%2013:59:26%20GMT	https://www.friends2support.org/inner/NGO/serviceregistration.aspx	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/NGO/serviceregistration.html	(from https://www.friends2support.org/inner/NGO/default_NGO.aspx)
19:29:28	72336/72336	---M--	200	added ('OK')	image/gif	etag:%227dd0b011fe46d31:0%22	https://www.friends2support.org/inner/NGO/imgs/register.gif	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/NGO/imgs/register.gif	(from https://www.friends2support.org/inner/NGO/default_NGO.aspx)
19:29:29	21957/21957	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jan%202025%2013:59:28%20GMT	https://www.friends2support.org/inner/news/Feedback.aspx	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/news/Feedback-2.html	(from https://www.friends2support.org/inner/NGO/default_NGO.aspx)
19:29:29	2513/2513	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Jan%202025%2013:59:29%20GMT	https://www.friends2support.org/imgs/F2S.ppsx	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/F2S.ppsx	(from https://www.friends2support.org/inner/about/about.aspx)
19:29:29	1575/1575	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Jan%202025%2013:59:29%20GMT	https://www.friends2support.org/imgs/Latest_presntation.pptx	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/Latest_presntation.pptx	(from https://www.friends2support.org/inner/about/about.aspx)
19:29:30	2513/2513	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Jan%202025%2013:59:30%20GMT	https://www.friends2support.org/inner/journey/jaydeep.gupta@friendstosupport.org	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/journey/jaydeep.gupta@friendstosupport.org	(from https://www.friends2support.org/inner/journey/Campaign.aspx)
19:29:30	2513/2513	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Jan%202025%2013:59:30%20GMT	https://www.friends2support.org/inner/journey/jayajithprasad030@gmail.com	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/journey/jayajithprasad030@gmail.com	(from https://www.friends2support.org/inner/journey/Campaign.aspx)
19:29:31	5629/5629	---M--	200	added ('OK')	image/jpeg	etag:%22e690b917fd46d31:0%22	https://www.friends2support.org/imgs/blood_3.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/blood_3.jpg	(from https://www.friends2support.org/inner/about/blood.aspx)
19:29:31	8625/8625	---M--	200	added ('OK')	image/jpeg	etag:%22ff2b1418fd46d31:0%22	https://www.friends2support.org/imgs/blood_4.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/blood_4.jpg	(from https://www.friends2support.org/inner/about/blood.aspx)
19:29:32	11460/11460	---M--	200	added ('OK')	image/jpeg	etag:%22d5c6d015fd46d31:0%22	https://www.friends2support.org/imgs/blood_1.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/blood_1.jpg	(from https://www.friends2support.org/inner/about/blood.aspx)
19:29:32	10260/10260	---M--	200	added ('OK')	image/jpeg	etag:%222dabd416fd46d31:0%22	https://www.friends2support.org/imgs/blood_2.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/blood_2.jpg	(from https://www.friends2support.org/inner/about/blood.aspx)
19:29:33	7439/7439	---M--	200	added ('OK')	image/jpeg	etag:%224f13da18fd46d31:0%22	https://www.friends2support.org/imgs/blood_7.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/blood_7.jpg	(from https://www.friends2support.org/inner/about/blood.aspx)
19:29:33	9191/9191	---M--	200	added ('OK')	image/jpeg	etag:%2257157d18fd46d31:0%22	https://www.friends2support.org/imgs/blood_5.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/blood_5.jpg	(from https://www.friends2support.org/inner/about/blood.aspx)
19:29:34	2513/2513	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Jan%202025%2013:59:33%20GMT	https://www.friends2support.org/inner/news/popcalendar/ipopeng.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/news/popcalendar/ipopeng.htm	(from https://www.friends2support.org/inner/news/listDonatedBloodUsers.aspx)
19:29:34	9491/9491	---M--	200	added ('OK')	image/gif	etag:%22906cabeb807bd51:0%22	https://www.friends2support.org/imgs/50donors.gif	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/50donors.gif	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:35	32484/32484	---M--	200	added ('OK')	image/jpeg	etag:%222da46a463247d41:0%22	https://www.friends2support.org/imgs/HerosOfHyderabadAward.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/HerosOfHyderabadAward.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:36	23484/23484	---M--	200	added ('OK')	image/jpeg	etag:%224381c6842e47d41:0%22	https://www.friends2support.org/imgs/LBR_2017.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/LBR_2017.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:36	26866/26866	---M--	200	added ('OK')	image/jpeg	etag:%2289e15e22fd46d31:0%22	https://www.friends2support.org/imgs/DigitalTrailblazerAward.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/DigitalTrailblazerAward.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:37	23577/23577	---M--	200	added ('OK')	image/jpeg	etag:%22a3fc7283fd46d31:0%22	https://www.friends2support.org/imgs/LBR_2016.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/LBR_2016.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:37	27963/27963	---M--	200	added ('OK')	image/jpeg	etag:%22635aca1fd46d31:0%22	https://www.friends2support.org/imgs/RealHeroAward.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/RealHeroAward.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:38	28091/28091	---M--	200	added ('OK')	image/jpeg	etag:%22cf5b96efd46d31:0%22	https://www.friends2support.org/imgs/img_temp3.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/img_temp3.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:40	23412/23412	---M--	200	added ('OK')	image/jpeg	etag:%22a33af282fd46d31:0%22	https://www.friends2support.org/imgs/LBR_2015.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/LBR_2015.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:41	2287781/2287781	---M--	200	added ('OK')	image/jpeg	etag:%2234cce481fd46d31:0%22	https://www.friends2support.org/imgs/Indian_Govt_Award_14062015.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/Indian_Govt_Award_14062015.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:41	23456/23456	---M--	200	added ('OK')	image/jpeg	etag:%2215eea582fd46d31:0%22	https://www.friends2support.org/imgs/LBR_2014.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/LBR_2014.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:42	34067/34067	---M--	200	added ('OK')	image/jpeg	etag:%2213a21c0fd46d31:0%22	https://www.friends2support.org/imgs/WSYA_2013.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/WSYA_2013.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:43	23668/23668	---M--	200	added ('OK')	image/jpeg	etag:%22e8526a82fd46d31:0%22	https://www.friends2support.org/imgs/LBR_2013.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/LBR_2013.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:43	20437/20437	---M--	200	added ('OK')	image/jpeg	etag:%22f714e48afd46d31:0%22	https://www.friends2support.org/imgs/mbillionth.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/mbillionth.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:44	27602/27602	---M--	200	added ('OK')	image/jpeg	etag:%224c93d7fd46d31:0%22	https://www.friends2support.org/imgs/ABR.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/ABR.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:44	21459/21459	---M--	200	added ('OK')	image/jpeg	etag:%22e68b1d6afd46d31:0%22	https://www.friends2support.org/imgs/IBR.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/IBR.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:45	18438/18438	---M--	200	added ('OK')	image/jpeg	etag:%22125af1bffd46d31:0%22	https://www.friends2support.org/imgs/wsya.jpg	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/wsya.jpg	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:46	9028/9028	---M--	200	added ('OK')	image/gif	etag:%2259e1f12fd46d31:0%22	https://www.friends2support.org/imgs/banner.gif	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/banner.gif	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:46	14395/14395	---M--	200	added ('OK')	image/gif	etag:%2211428c8ffd46d31:0%22	https://www.friends2support.org/imgs/NF_img.gif	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/imgs/NF_img.gif	(from https://www.friends2support.org/inner/about/achievements.aspx)
19:29:46	1931/1931	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jun%202019%2007:09:12%20GMT	https://www.friends2support.org/inner/about/TheAssamTribune_14June2019.htm?v=b_gCJb3gMFU	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/TheAssamTribune_14June2019e3f9.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:47	1953/1953	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:10%20GMT	https://www.friends2support.org/inner/about/eenadu_23072015.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/eenadu_23072015.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:47	1973/1973	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:16%20GMT	https://www.friends2support.org/inner/about/hindu_06072015.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/hindu_06072015.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:47	1922/1922	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:03%20GMT	https://www.friends2support.org/inner/about/AmarAsom_Assam_05062015.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/AmarAsom_Assam_05062015.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:48	1968/1968	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:09%20GMT	https://www.friends2support.org/inner/about/EasternChronicle_Guwahati_30032015.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/EasternChronicle_Guwahati_30032015.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:48	1924/1924	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:22%20GMT	https://www.friends2support.org/inner/about/jyothi_01102014.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/jyothi_01102014.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:48	1963/1963	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:14%20GMT	https://www.friends2support.org/inner/about/hindu_01102014.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/hindu_01102014.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:48	1954/1954	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:09%20GMT	https://www.friends2support.org/inner/about/dinamalar_06072014.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/dinamalar_06072014.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:49	1938/1938	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:08%20GMT	https://www.friends2support.org/inner/about/appsunveiled_26042014.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/appsunveiled_26042014.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:49	1921/1921	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:11%20GMT	https://www.friends2support.org/inner/about/express_08042014.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/express_08042014.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:49	1915/1915	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:27%20GMT	https://www.friends2support.org/inner/about/manorama_03042014.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/manorama_03042014.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:49	1961/1961	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:25%20GMT	https://www.friends2support.org/inner/about/prajavani_29032014.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/prajavani_29032014.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:50	1962/1962	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:22%20GMT	https://www.friends2support.org/inner/about/hindu_04112013.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/hindu_04112013.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:50	1961/1961	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:28%20GMT	https://www.friends2support.org/inner/about/rajasthanpatrika_01102013.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/rajasthanpatrika_01102013.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:50	1924/1924	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:04%20GMT	https://www.friends2support.org/inner/about/amarujala_21092013.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/amarujala_21092013.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:50	1922/1922	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:09%20GMT	https://www.friends2support.org/inner/about/dinamani_15092013.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/dinamani_15092013.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:51	1949/1949	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:11%20GMT	https://www.friends2support.org/inner/about/eenadu_29062013.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/eenadu_29062013.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:51	1955/1955	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:25%20GMT	https://www.friends2support.org/inner/about/postnoon_23062013.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/postnoon_23062013.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:51	1914/1914	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:08%20GMT	https://www.friends2support.org/inner/about/dc_21052013.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/dc_21052013.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:51	1953/1953	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:28%20GMT	https://www.friends2support.org/inner/about/sakshi_03052013.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/sakshi_03052013.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:52	1926/1926	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:29%20GMT	https://www.friends2support.org/inner/about/Syandanpatrika_23032013.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/Syandanpatrika_23032013.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:52	1924/1924	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:29%20GMT	https://www.friends2support.org/inner/about/Tripuratimes_22032013.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/Tripuratimes_22032013.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:52	1924/1924	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:08%20GMT	https://www.friends2support.org/inner/about/dainiksambad_22032013.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/dainiksambad_22032013.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:52	1917/1917	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:24%20GMT	https://www.friends2support.org/inner/about/mm_31012013.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/mm_31012013.html	(from https://www.friends2support.org/inner/about/press.aspx)
19:29:53	1953/1953	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202017%2004:10:10%20GMT	https://www.friends2support.org/inner/about/eenadu_06012013.htm	C:/Users/LEGION/Documents/DOCUMENT/New%20folder/BLOOD%20DONATION/www.friends2support.org/inner/about/eenadu_06012013.html	(from https://www.friends2support.org/inner/about/press.aspx)
